ID,SkillName,NameEffectID,SkillDesc,SkillType,Pr,Lv,clipname,effectTime,NumTime,BeattackclipTime,BeattackEffectTime,CastEffectAssetID,EffectAssetID,BeAttackAssetID,resIconName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LevelUpNeedItem
2451,魔法吸收等级7,536,单体[ff6000]4~6[-]次行动前处于魔法攻击吸收1回合状态，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,77,40,-1,moxiIcon_icon,"skill_mofaxishou_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2451,魔法吸收等级8,536,单体[ff6000]5~6[-]次行动前处于魔法攻击吸收1回合状态，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,77,40,-1,moxiIcon_icon,"skill_mofaxishou_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2451,魔法吸收等级9,536,单体[ff6000]5~7[-]次行动前处于魔法攻击吸收1回合状态，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,77,40,-1,moxiIcon_icon,"skill_mofaxishou_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2451,魔法克制,536,单体[ff6000]6~8[-]次行动前处于魔法攻击吸收1回合状态，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,78,40,-1,moxiIcon_icon,"skill_mofaxishou_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2461,物理反弹等级1,518,单体[ff6000]2[-]次行动前处于物理攻击反弹1回合状态，15级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,11,40,-1,wutanIcon_icon,"skill_gongjifantan_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2461,物理反弹等级2,518,单体[ff6000]2~3[-]次行动前处于物理攻击反弹1回合状态，15级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,11,40,-1,wutanIcon_icon,"skill_gongjifantan_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2461,物理反弹等级3,518,单体[ff6000]2~4[-]次行动前处于物理攻击反弹1回合状态，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,11,40,-1,wutanIcon_icon,"skill_gongjifantan_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2461,物理反弹等级4,518,单体[ff6000]3~4[-]次行动前处于物理攻击反弹1回合状态，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,76,40,-1,wutanIcon_icon,"skill_gongjifantan_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2461,物理反弹等级5,518,单体[ff6000]3~5[-]次行动前处于物理攻击反弹1回合状态，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,76,40,-1,wutanIcon_icon,"skill_gongjifantan_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2461,物理反弹等级6,518,单体[ff6000]4~5[-]次行动前处于物理攻击反弹1回合状态，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,76,40,-1,wutanIcon_icon,"skill_gongjifantan_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2461,物理反弹等级7,518,单体[ff6000]4~6[-]次行动前处于物理攻击反弹1回合状态，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,77,40,-1,wutanIcon_icon,"skill_gongjifantan_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2461,物理反弹等级8,518,单体[ff6000]5~6[-]次行动前处于物理攻击反弹1回合状态，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,77,40,-1,wutanIcon_icon,"skill_gongjifantan_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2461,物理反弹等级9,518,单体[ff6000]5~7[-]次行动前处于物理攻击反弹1回合状态，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,77,40,-1,wutanIcon_icon,"skill_gongjifantan_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2461,物理反制,518,单体[ff6000]6~8[-]次行动前处于物理攻击反弹1回合状态，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,78,40,-1,wutanIcon_icon,"skill_gongjifantan_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2471,魔法反弹等级1,534,单体[ff6000]2[-]次行动前处于魔法攻击反弹1回合状态，15级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,11,40,-1,motanIcon_icon,"skill_mofafantan_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2471,魔法反弹等级2,534,单体[ff6000]2~3[-]次行动前处于魔法攻击反弹1回合状态，15级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,11,40,-1,motanIcon_icon,"skill_mofafantan_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2471,魔法反弹等级3,534,单体[ff6000]2~4[-]次行动前处于魔法攻击反弹1回合状态，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,11,40,-1,motanIcon_icon,"skill_mofafantan_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2471,魔法反弹等级4,534,单体[ff6000]3~4[-]次行动前处于魔法攻击反弹1回合状态，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,76,40,-1,motanIcon_icon,"skill_mofafantan_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2471,魔法反弹等级5,534,单体[ff6000]3~5[-]次行动前处于魔法攻击反弹1回合状态，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,76,40,-1,motanIcon_icon,"skill_mofafantan_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2471,魔法反弹等级6,534,单体[ff6000]4~5[-]次行动前处于魔法攻击反弹1回合状态，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,76,40,-1,motanIcon_icon,"skill_mofafantan_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2471,魔法反弹等级7,534,单体[ff6000]4~6[-]次行动前处于魔法攻击反弹1回合状态，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,77,40,-1,motanIcon_icon,"skill_mofafantan_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2471,魔法反弹等级8,534,单体[ff6000]5~6[-]次行动前处于魔法攻击反弹1回合状态，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,77,40,-1,motanIcon_icon,"skill_mofafantan_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2471,魔法反弹等级9,534,单体[ff6000]5~7[-]次行动前处于魔法攻击反弹1回合状态，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,77,40,-1,motanIcon_icon,"skill_mofafantan_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2471,魔法反制,534,单体[ff6000]6~8[-]次行动前处于魔法攻击反弹1回合状态，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,78,40,-1,motanIcon_icon,"skill_mofafantan_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2481,物理无效等级1,519,单体[ff6000]2[-]次行动前处于物理攻击无效2回合状态，15级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,11,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2481,物理无效等级2,519,单体[ff6000]2~3[-]次行动前处于物理攻击无效2回合状态，15级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,11,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2481,物理无效等级3,519,单体[ff6000]2~4[-]次行动前处于物理攻击无效2回合状态，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,11,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2481,物理无效等级4,519,单体[ff6000]3~4[-]次行动前处于物理攻击无效2回合状态，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,76,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2481,物理无效等级5,519,单体[ff6000]3~5[-]次行动前处于物理攻击无效2回合状态，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,76,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2481,物理无效等级6,519,单体[ff6000]4~5[-]次行动前处于物理攻击无效2回合状态，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,76,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2481,物理无效等级7,519,单体[ff6000]4~6[-]次行动前处于物理攻击无效2回合状态，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,77,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2481,物理无效等级8,519,单体[ff6000]5~6[-]次行动前处于物理攻击无效2回合状态，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,77,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2481,物理无效等级9,519,单体[ff6000]5~7[-]次行动前处于物理攻击无效2回合状态，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,77,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2481,物理天敌,519,单体[ff6000]6~8[-]次行动前处于物理攻击无效2回合状态，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,78,40,-1,wuwuIco_icon,"skill_gongjiwuxiao_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2491,魔法无效等级1,535,单体[ff6000]2[-]次行动前处于魔法攻击无效2回合状态，15级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,11,40,-1,mowuIcon_icon,"skill_mofawuxiao_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2491,魔法无效等级2,535,单体[ff6000]2~3[-]次行动前处于魔法攻击无效2回合状态，15级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,11,40,-1,mowuIcon_icon,"skill_mofawuxiao_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2491,魔法无效等级3,535,单体[ff6000]2~4[-]次行动前处于魔法攻击无效2回合状态，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,11,40,-1,mowuIcon_icon,"skill_mofawuxiao_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2491,魔法无效等级4,535,单体[ff6000]3~4[-]次行动前处于魔法攻击无效2回合状态，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,76,40,-1,mowuIcon_icon,"skill_mofawuxiao_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2491,魔法无效等级5,535,单体[ff6000]3~5[-]次行动前处于魔法攻击无效2回合状态，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,76,40,-1,mowuIcon_icon,"skill_mofawuxiao_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2491,魔法无效等级6,535,单体[ff6000]4~5[-]次行动前处于魔法攻击无效2回合状态，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,76,40,-1,mowuIcon_icon,"skill_mofawuxiao_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2491,魔法无效等级7,535,单体[ff6000]4~5[-]次行动前处于魔法攻击无效2回合状态，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,77,40,-1,mowuIcon_icon,"skill_mofawuxiao_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2491,魔法无效等级8,535,单体[ff6000]5~6[-]次行动前处于魔法攻击无效2回合状态，70级可用。并且需要进阶为2转职业等级。,SKT_Active,621600,8,,0.1,0.5,0.5,0.5,77,40,-1,mowuIcon_icon,"skill_mofawuxiao_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2491,魔法无效等级9,535,单体[ff6000]5~7[-]次行动前处于魔法攻击无效2回合状态，80级可用。并且需要进阶为3转职业等级。,SKT_Active,1271600,9,,0.1,0.5,0.5,0.5,77,40,-1,mowuIcon_icon,"skill_mofawuxiao_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2491,魔法天敌,535,单体[ff6000]6~8[-]次行动前处于魔法攻击无效2回合状态，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,10,,0.1,0.5,0.5,0.5,78,40,-1,mowuIcon_icon,"skill_mofawuxiao_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2501,神圣护盾等级1,551,减少魔法、物理损害约[ff6000]50%[-]，1级可用。,SKT_Passive,100,1,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_1(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2501,神圣护盾等级2,551,减少魔法、物理损害约[ff6000]55%[-]，10级可用。,SKT_Passive,400,2,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_2(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2501,神圣护盾等级3,551,减少魔法、物理损害约[ff6000]60%[-]，20级可用。,SKT_Passive,1300,3,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_3(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2501,神圣护盾等级4,551,减少魔法、物理损害约[ff6000]65%[-]，30级可用。,SKT_Passive,5300,4,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_4(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2501,神圣护盾等级5,551,减少魔法、物理损害约[ff6000]70%[-]，40级可用。并且需要进阶为1转职业等级。,SKT_Passive,20600,5,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_5(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2501,神圣护盾等级6,551,减少魔法、物理损害约[ff6000]75%[-]，50级可用。并且需要进阶为1转职业等级。,SKT_Passive,96600,6,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_6(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2501,神圣护盾等级7,551,减少魔法、物理损害约[ff6000]80%[-]，60级可用。并且需要进阶为2转职业等级。,SKT_Passive,261600,7,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_7(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
2501,神圣护盾等级8,551,减少魔法、物理损害约[ff6000]85%[-]，70级可用。并且需要进阶为2转职业等级。,SKT_Passive,621600,8,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_8(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507
2501,神圣护盾等级9,551,减少魔法、物理损害约[ff6000]90%[-]，80级可用。并且需要进阶为3转职业等级。,SKT_Passive,1271600,9,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_9(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508
2501,神圣护盾等级10,551,减少魔法、物理损害约[ff6000]95%[-]，90级可用。并且需要进阶为3转职业等级。,SKT_Passive,,10,,0.1,0.5,0.5,0.5,-1,-1,34,shengdunIcon_icon,"skill_shengdun_10(RECEIVER, ARG0, ARG1, ARG2)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,
2511,刺杀等级1,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，20级可用。,SKT_CannotUse,100,1,,0.1,0.5,0.5,0.5,83,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4500
2511,刺杀等级2,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，20级可用。,SKT_CannotUse,400,2,,0.1,0.5,0.5,0.5,83,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4501
2511,刺杀等级3,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，20级可用。,SKT_CannotUse,1300,3,,0.1,0.5,0.5,0.5,83,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4502
2511,刺杀等级4,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，30级可用。,SKT_CannotUse,5300,4,,0.1,0.5,0.5,0.5,84,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4503
2511,刺杀等级5,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，40级可用。并且需要进阶为1转职业等级。,SKT_CannotUse,20600,5,,0.1,0.5,0.5,0.5,84,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4504
2511,刺杀等级6,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，50级可用。并且需要进阶为1转职业等级。,SKT_CannotUse,96600,6,,0.1,0.5,0.5,0.5,84,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4505
2511,刺杀等级7,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，60级可用。并且需要进阶为2转职业等级。,SKT_CannotUse,261600,7,,0.1,0.5,0.5,0.5,85,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4506
2511,刺杀等级8,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，70级可用。并且需要进阶为2转职业等级。,SKT_CannotUse,621600,8,,0.1,0.5,0.5,0.5,85,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4507
2511,刺杀等级9,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，80级可用。并且需要进阶为3转职业等级。,SKT_CannotUse,1271600,9,,0.1,0.5,0.5,0.5,85,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,4508
2511,刺杀等级10,,使用普通攻击时候有一定机率无视对方一切属性数值予以一击击倒，90级可用。并且需要进阶为3转职业等级。,SKT_CannotUse,,10,,0.1,0.5,0.5,0.5,7,-1,8,anshaIcon_icon,"skill_ansha(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,PT_Assassinate,10,
2521,守护等级1,527,替对象承受近距攻击，并减少损伤[ff6000]5%[-]，1级可用。,SKT_Active,100,1,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4500
2521,守护等级2,527,替对象承受近距攻击，并减少损伤[ff6000]10%[-]，10级可用。,SKT_Active,400,2,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501
2521,守护等级3,527,替对象承受近距攻击，并减少损伤[ff6000]15%[-]，20级可用。,SKT_Active,1300,3,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502
2521,守护等级4,527,替对象承受近距攻击，并减少损伤[ff6000]20%[-]，30级可用。,SKT_Active,5300,4,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503
2521,守护等级5,527,替对象承受近距攻击，并减少损伤[ff6000]25%[-]，40级可用。并且需要进阶为1转职业等级。,SKT_Active,20600,5,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504
2521,守护等级6,527,替对象承受近距攻击，并减少损伤[ff6000]30%[-]，50级可用。并且需要进阶为1转职业等级。,SKT_Active,96600,6,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505
2521,守护等级7,527,替对象承受近距攻击，并减少损伤[ff6000]35%[-]，60级可用。并且需要进阶为2转职业等级。,SKT_Active,261600,7,,0.1,0.5,0.5,0.5,-1,-1,-1,huweiIcon_icon,"skill_huwei(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506
